"시설번호","지역코드","시설일련번호","시도명","시군구명","수용시설명","법정동코드","행정동코드","상세주소","시설면적","경도","위도","X좌표","Y좌표"
"401","1150000000","58","서울특별시","강서구","호돌이공원","1150010300","1150054000","서울특별시 강서구 화곡동 906-26","661","126.845992","37.528225","186386.895212","547647.926744"
"402","1150000000","64","서울특별시","강서구","수명어린이공원","1150010300","1150056000","서울특별시 강서구 화곡로15길 18(화곡동)","880","126.834440","37.540840","185368.220887","549049.722878"
"403","1162000000","58","서울특별시","관악구","신림근린공원","1162010200","1162076500","서울특별시 관악구 남부순환로152길 53(신림동)","19802","126.917678","37.480801","192718.786999","542376.480200"
"404","1162000000","109","서울특별시","관악구","신림중학교 운동장","1162010200","1162066500","서울특별시 관악구 신림로 40(신림동)","6599","126.944940","37.470533","195129.390207","541235.052624"
"405","1150000000","82","서울특별시","강서구","허준근린공원","1150010400","1150051000","서울특별시 강서구 허준로5길 42(가양동)","29844","126.852410","37.567841","186961.104054","552043.896754"
"406","1153000000","28","서울특별시","구로구","신미림초등학교 운동장","1153010100","1153051000","서울특별시 구로구 신도림로 26(신도림동)","2104","126.879586","37.506441","189353.217449","545225.814856"
"407","1150000000","84","서울특별시","강서구","발산근린공원","1150010600","1150061100","서울특별시 강서구 마곡중앙로 11(내발산동)","17826","126.825484","37.554547","184579.533130","550572.435640"
"408","1150000000","85","서울특별시","강서구","발음어린이공원","1150010600","1150061100","서울특별시 강서구 강서로47길 61-21 (내발산동)","914","126.833179","37.552240","185259.023028","550315.224240"
"409","1150000000","86","서울특별시","강서구","신광명공원","1150010600","1150061100","서울특별시 강서구 내발산동 761","8597","126.822932","37.547303","184352.593643","549768.956822"
"410","1150000000","88","서울특별시","강서구","다솔어린이공원","1150010800","1150062000","서울특별시 강서구 공항동 1361","1000","126.818349","37.554635","183949.158339","550583.417868"
"411","1150000000","89","서울특별시","강서구","장미공원","1150010800","1150062000","서울특별시 강서구 방화대로7다길 35-18 (공항동)","500","126.813826","37.556672","183549.950133","550810.269546"
"412","1150000000","93","서울특별시","강서구","새싹어린이공원","1150010900","1150062000","서울특별시 강서구 방화동 583","3582","126.809396","37.569736","183161.444186","552260.990961"
"413","1130500000","38","서울특별시","강북구","희망어린이공원(미루나무어린이공원)","1130510300","1130563500","서울특별시 강북구 수유동 193-1","841","127.024448","37.640552","202157.725549","560104.086687"
"414","1130500000","41","서울특별시","강북구","흰구름공원(수유2동근린공원)","1130510300","1130562000","서울특별시 강북구 노해로23길 58(수유동)","1092","127.020429","37.645717","201802.969125","560677.219916"
"415","1153000000","33","서울특별시","구로구","영서초등학교 운동장","1153010200","1153054000","서울특별시 구로구 도림로20길 57(구로동)","2912","126.895190","37.488129","190730.621255","543191.765197"
"416","1153000000","35","서울특별시","구로구","영림중학교 운동장","1153010200","1153056000","서울특별시 구로구 가마산로27길 17(구로동)","5080","126.890631","37.497720","190328.714800","544256.656097"
"417","1153000000","37","서울특별시","구로구","영일초등학교 운동장","1153010300","1153059500","서울특별시 구로구 남부순환로105길 218(가리봉동)","3830","126.883735","37.485096","189717.212785","542856.382742"
"418","1153000000","39","서울특별시","구로구","고산초등학교 운동장","1153010600","1153072000","서울특별시 구로구 중앙로 6(고척동)","2675","126.865599","37.499008","188115.343195","544402.480861"
"419","1153000000","41","서울특별시","구로구","고척중학교 운동장","1153010600","1153072000","서울특별시 구로구 중앙로3길 20(고척동)","4897","126.861951","37.499776","187792.893077","544488.273804"
"420","1153000000","43","서울특별시","구로구","고척고등학교 운동장","1153010600","1153073000","서울특별시 구로구 중앙로15길 162(고척동)","7282","126.852071","37.509087","186920.894726","545522.995070"
"421","1153000000","46","서울특별시","구로구","우신고등학교 운동장","1153010900","1153079000","서울특별시 구로구 부일로 917(궁동)","11246","126.827157","37.494958","184715.269265","543958.582407"
"422","1153000000","47","서울특별시","구로구","서울정진학교 운동장","1153010900","1153079000","서울특별시 구로구 부일로9길 158(궁동)","4649","126.822072","37.498271","184266.243281","544327.146450"
"423","1153000000","48","서울특별시","구로구","세종과학고등학교 운동장","1153010900","1153079000","서울특별시 구로구 오리로21길 79(궁동)","3207","126.827039","37.497205","184705.287349","544207.983069"
"424","1129000000","30","서울특별시","성북구","고려대학사범대학부속고등학교 운동장","1129013300","1129062000","서울특별시 성북구 정릉동 산1-2","16119","127.002090","37.608414","200184.519363","556536.793687"
"425","1111000000","54","서울특별시","종로구","효제초등학교 운동장","1111016200","1111063000","서울특별시 종로구 대학로 12(효제동)","5794","127.003039","37.572629","200268.502317","552565.048843"
"426","1132000000","54","서울특별시","도봉구","반석어린이공원","1132010700","1132051100","서울특별시 도봉구 창동 354","2597","127.041245","37.647101","203639.946492","560831.458465"
"427","1132000000","61","서울특별시","도봉구","월천공원","1132010700","1132051100","서울특별시 도봉구 창동 28","10712","127.050847","37.647561","204487.338782","560882.882121"
"428","1126000000","32","서울특별시","중랑구","용마폭포공원","1126010100","1126054000","서울특별시 중랑구 용마산로 250-12 (면목동)","270","127.090871","37.573290","208027.452396","552642.335477"
"429","1126000000","60","서울특별시","중랑구","원묵중학교운동장","1126010400","1126062000","서울특별시 중랑구 신내로23길 57(묵동)","3936","127.085015","37.617799","207505.647066","557581.778383"
"430","1126000000","61","서울특별시","중랑구","원묵고등학교운동장","1126010400","1126062000","서울특별시 중랑구 숙선옹주로 82(묵동)","2816","127.086353","37.615519","207623.995775","557328.854129"
"431","1126000000","66","서울특별시","중랑구","혜원여자고등학교운동장","1126010500","1126066000","서울특별시 중랑구 봉우재로58길 39(망우동)","5866","127.096603","37.593723","208531.477604","554910.665251"
"432","1150000000","49","서울특별시","강서구","원당근린공원","1150010200","1150053500","서울특별시 강서구 강서로56길 49(등촌동)","10096","126.842062","37.559757","186045.430248","551148.122597"
"433","1150000000","52","서울특별시","강서구","새나라공원","1150010200","1150052000","서울특별시 강서구 등촌동 707-2","1563","126.852055","37.561555","186928.641217","551346.308673"
"434","1150000000","56","서울특별시","강서구","솔뫼공원","1150010300","1150054000","서울특별시 강서구 가로공원로77길 30(화곡동)","2097","126.838431","37.537864","185720.440352","548718.766983"
"435","1150000000","57","서울특별시","강서구","까치어린이공원","1150010300","1150054000","서울특별시 강서구 화곡동 354-14","1193","126.841893","37.533424","186025.503540","548225.481095"
"436","1150000000","59","서울특별시","강서구","골말어린이공원","1150010300","1150055000","서울특별시 강서구 곰달래로45길 17(화곡동)","977","126.856108","37.533243","187281.896919","548203.411178"
"437","1153000000","50","서울특별시","구로구","화원어린이공원","1153010200","1153053000","서울특별시 구로구 벚꽃로 490(구로동)","3759","126.880285","37.497719","189413.813588","544257.645642"
"438","1153000000","53","서울특별시","구로구","구로근린공원","1153010200","1153056000","서울특별시 구로구 가마산로25길 21(구로동)","1853","126.889712","37.496854","190247.338279","544160.623330"
"439","1153000000","54","서울특별시","구로구","경인고등학교 운동장","1153010600","1153072000","서울특별시 구로구 경인로46길 31(고척동)","4071","126.865858","37.496354","188137.840410","544107.967860"
"440","1153000000","55","서울특별시","구로구","고척근린공원 축구장","1153010600","1153073000","서울특별시 구로구 고척로45길 39(고척동)","6690","126.851759","37.505988","186892.728479","545179.068210"
"441","1126000000","74","서울특별시","중랑구","능말공원","1126010600","1126067000","서울특별시 중랑구 신내동 817-5","19101","127.107267","37.615634","209470.520966","557343.505445"
"442","1162000000","63","서울특별시","관악구","정문학교 운동장","1162010200","1162071500","서울특별시 관악구 난향3길 31(신림동)","1699","126.916138","37.461484","192580.684194","540232.712662"
"443","1162000000","77","서울특별시","관악구","삼성고등학교 운동장","1162010200","1162073500","서울특별시 관악구 신림로 41(신림동)","8580","126.943639","37.469783","195014.265107","541151.954749"
"444","1130500000","40","서울특별시","강북구","새싹어린이공원","1130510300","1130563500","서울특별시 강북구 수유동 134-40","644","127.019559","37.636118","201726.346076","559611.867543"
"445","1126000000","75","서울특별시","중랑구","능산공원","1126010600","1126068000","서울특별시 중랑구 신내동 317-2","388","127.097348","37.611771","208595.179846","556913.828517"
"446","1126000000","78","서울특별시","중랑구","봉화중학교운동장","1126010500","1126065500","서울특별시 중랑구 망우로70길 89(망우동)","2754","127.103758","37.596635","209163.038921","555234.486985"
"447","1126000000","79","서울특별시","중랑구","영란여자중학교운동장","1126010500","1126065500","서울특별시 중랑구 망우로73길 56(망우동)","7085","127.104478","37.603522","209225.735098","555998.990028"
"448","1120000000","21","서울특별시","성동구","성동구보건소 주차장","1120010300","1120053500","서울특별시 성동구 마장로23길 10(홍익동)","570","127.032952","37.567087","202911.221091","551950.454032"
"449","1120000000","22","서울특별시","성동구","무학봉근린공원","1120010200","1120051000","서울특별시 성동구 하왕십리동 1050-2","28845","127.026565","37.562399","202347.072454","551429.953896"
"450","1120000000","23","서울특별시","성동구","마장중학교 운동장","1120010500","1120054000","서울특별시 성동구 마장로35나길 31(마장동)","3280","127.041272","37.568567","203646.140952","552115.063015"
"451","1120000000","27","서울특별시","성동구","사근초등학교 운동장","1120010600","1120055000","서울특별시 성동구 사근동11길 16(사근동)","2200","127.047950","37.562529","204236.470834","551445.160441"
"452","1120000000","29","서울특별시","성동구","한양여자대학교 운동장","1120010600","1120055000","서울특별시 성동구 사근동8길 24(사근동)","2270","127.047590","37.558908","204204.862625","551043.257438"
"453","1120000000","39","서울특별시","성동구","금호근린공원","1120011100","1120061500","서울특별시 성동구 금호산9길 9(금호동3가)","13467","127.019062","37.549814","201684.413283","550033.055196"
"454","1120000000","41","서울특별시","성동구","옥수초등학교 운동장","1120011200","1120062000","서울특별시 성동구 금호로1길 25(금호동4가)","2521","127.022106","37.545934","201953.571367","549602.444702"
"455","1120000000","42","서울특별시","성동구","달맞이공원","1120011300","1120050100","서울특별시 성동구 옥수동 산1-1","9246","127.020121","37.544554","201778.177519","549449.210196"
"456","1120000000","47","서울특별시","성동구","경일고등학교 운동장","1120011400","1120065000","서울특별시 성동구 성수일로 27(성수동1가)","4240","127.047750","37.543256","204219.908651","549306.033546"
"457","1120000000","48","서울특별시","성동구","경동초등학교 운동장","1120011400","1120065000","서울특별시 성동구 성수일로 34(성수동1가)","2849","127.050888","37.542727","204497.205743","549247.560384"
"458","1120000000","51","서울특별시","성동구","성원중학교 운동장","1120011500","1120065000","서울특별시 성동구 성덕정9가길 13(성수동2가)","3435","127.052368","37.539229","204628.233657","548859.292390"
"459","1162000000","21","서울특별시","관악구","국지어린이공원","1162010100","1162051000","서울특별시 관악구 봉천동 635-429","1837","126.940673","37.489885","194753.248945","543383.135207"
"460","1162000000","33","서울특별시","관악구","관악중학교 운동장","1162010100","1162057500","서울특별시 관악구 남부순환로237길 60(봉천동)","7365","126.961471","37.480104","196592.125529","542296.638047"
"461","1162000000","47","서울특별시","관악구","밤골어린이공원","1162010100","1162052500","서울특별시 관악구 인헌3가길 8(봉천동)","1118","126.967251","37.474081","197103.167554","541627.913630"
"462","1162000000","61","서울특별시","관악구","남강중학교 운동장","1162010200","1162077500","서울특별시 관악구 난곡로34길 80(신림동)","9914","126.924137","37.471537","193289.223715","541347.848395"
"463","1130500000","42","서울특별시","강북구","혜화여자고등학교 운동장","1130510300","1130561000","서울특별시 강북구 인수봉로 127(수유동)","2951","127.013177","37.630624","201163.159007","559001.981358"
"464","1120000000","58","서울특별시","성동구","송정체육공원","1120011800","1120072000","서울특별시 성동구 중랑천동자전거길 366(송정동)","3350","127.066558","37.552877","205881.250852","550374.905655"
"465","1120000000","62","서울특별시","성동구","독서당공원","1120010900","1120059000","서울특별시 성동구 금호동1가 산37-7","2852","127.029097","37.550659","202571.183037","550127.080389"
"466","1174000000","64","서울특별시","강동구","배재고등학교 운동장","1174010200","1174055000","서울특별시 강동구 고덕로 227(고덕동)","56521","127.151957","37.555419","213426.937736","550665.768290"
"467","1150000000","105","서울특별시","강서구","백석중학교 운동장","1150010200","1150053000","서울특별시 강서구 등촌로51나길 35(등촌동)","1658","126.859342","37.548073","187570.270982","549848.918200"
"468","1120000000","56","서울특별시","성동구","송원초등학교 운동장","1120011800","1120072000","서울특별시 성동구 동일로43길 9(송정동)","738","127.069247","37.553907","206118.788546","550489.356351"
"469","1165000000","39","서울특별시","서초구","분토골어린이공원","1165010800","1165051000","서울특별시 서초구 서초동 1627-4","587","127.017458","37.488375","201543.970254","543214.038980"
"470","1165000000","40","서울특별시","서초구","용허리근린공원","1165010800","1165051000","서울특별시 서초구 서초동 1324-1","4580","127.023280","37.494286","202058.688433","543870.176138"
"471","1165000000","56","서울특별시","서초구","코아어린이공원","1165010600","1165054000","서울특별시 서초구 잠원동 72-4","1300","127.004037","37.509037","200356.971568","545507.140383"
"472","1165000000","72","서울특별시","서초구","영동중학교 운동장","1165010300","1165065100","서울특별시 서초구 성촌길 14(우면동)","2353","127.025644","37.465666","202268.596513","540693.864911"
"473","1162000000","36","서울특별시","관악구","영락고등학교 운동장","1162010100","1162059500","서울특별시 관악구 청룡16길 25(봉천동)","12249","126.944307","37.476280","195073.772021","541872.978771"
"474","1162000000","46","서울특별시","관악구","원당어린이공원","1162010100","1162051000","서울특별시 관악구 봉천동 196-2","1647","126.963437","37.474854","196765.820237","541713.924621"
"475","1162000000","51","서울특별시","관악구","새들어린이공원","1162010200","1162072500","서울특별시 관악구 신림동 1441-42","810","126.925764","37.488627","193434.651637","543244.490715"
"476","1162000000","67","서울특별시","관악구","서원어린이공원","1162010200","1162064500","서울특별시 관악구 서원3길 10(신림동)","2110","126.933421","37.476716","194110.936212","541921.985850"
"477","1165000000","59","서울특별시","서초구","청룡어린이공원","1165010700","1165055000","서울특별시 서초구 반포동 86-1","1010","126.999696","37.495872","199973.142244","544046.015322"
"478","1117000000","45","서울특별시","용산구","백범김구기념관","1117011900","1117058000","서울특별시 용산구 임정로 26(효창동)","1492","126.959789","37.544739","196446.429165","549470.349725"
"479","1117000000","49","서울특별시","용산구","솔밭어린이공원","1117012400","1117060000","서울특별시 용산구 한강로1가 30-3","2090","126.973648","37.537302","197670.952278","548644.464932"
"480","1168000000","33","서울특별시","강남구","구룡중학교 운동장","1168010300","1168066000","서울특별시 강남구 선릉로 103(개포동)","5820","127.056610","37.485693","205006.720061","542917.794539"
"481","1168000000","41","서울특별시","강남구","개포서근린공원","1168010300","1168066000","서울특별시 강남구 개포동 180","1500","127.063797","37.488824","205642.159558","543265.604993"
"482","1117000000","65","서울특별시","용산구","이태원마을숲 소공원","1117013000","1117065000","서울특별시 용산구 이태원동 260-87","661","126.991538","37.541264","199252.165334","549083.935201"
"483","1168000000","44","서울특별시","강남구","학여울근린공원","1168010300","1168067000","서울특별시 강남구 개포로 509(개포동)","12506","127.068806","37.490349","206084.948032","543435.271128"
"484","1168000000","45","서울특별시","강남구","구룡초등학교 운동장","1168010300","1168069000","서울특별시 강남구 개포로 263(개포동)","5400","127.051967","37.480721","204596.362837","542365.696015"
"485","1168000000","51","서울특별시","강남구","논현소나무공원","1168010800","1168052100","서울특별시 강남구 논현동 239","800","127.037476","37.515707","203313.116528","546248.073162"
"486","1168000000","53","서울특별시","강남구","대청중학교 운동장","1168010600","1168060000","서울특별시 강남구 양재천로 321(대치동)","4300","127.058616","37.489978","205183.828856","543393.431883"
"487","1168000000","64","서울특별시","강남구","중대부속고등학교 운동장","1168011800","1168065600","서울특별시 강남구 선릉로 207(도곡동)","9107","127.051985","37.492405","204597.265585","543662.435494"
"488","1168000000","65","서울특별시","강남구","독골근린공원","1168011800","1168065600","서울특별시 강남구 남부순환로378길 29(도곡동)","2000","127.046973","37.485109","204154.436240","542852.415355"
"489","1168000000","66","서울특별시","강남구","도곡목련공원","1168011800","1168065500","서울특별시 강남구 도곡동 415-3","400","127.044313","37.484962","203919.181973","542836.050752"
"490","1162000000","20","서울특별시","관악구","은천초등학교 운동장","1162010100","1162060500","서울특별시 관악구 은천로 69(봉천동)","2967","126.942929","37.486730","194952.534958","543032.884624"
"491","1120000000","60","서울특별시","성동구","용답초등학교 운동장","1120012200","1120079000","서울특별시 성동구 천호대로78길 54(용답동)","6034","127.054158","37.560326","204785.054605","551200.940843"
"492","1165000000","45","서울특별시","서초구","명달근린공원","1165010800","1165053100","서울특별시 서초구 서운로23길 17(서초동)","3355","127.021073","37.498515","201863.448006","544339.524781"
"493","1117000000","53","서울특별시","용산구","용강중학교 운동장","1117012900","1117063000","서울특별시 용산구 이촌로65가길 91(이촌동)","3633","126.976522","37.520845","197924.527395","546817.901414"
"494","1168000000","34","서울특별시","강남구","개일초등학교 운동장","1168010300","1168067000","서울특별시 강남구 개포로 401(개포동)","4800","127.058039","37.485711","205133.144803","542919.800707"
"495","1117000000","63","서울특별시","용산구","소월길 어린이공원","1117013000","1117065000","서울특별시 용산구 이태원동 511","570","126.989301","37.543543","199054.493049","549336.931999"
"496","1117000000","70","서울특별시","용산구","한남초등학교 운동장","1117013100","1117068500","서울특별시 용산구 한남대로 112(한남동)","9810","127.004929","37.539073","200435.644192","548840.778254"
"497","1168000000","69","서울특별시","강남구","경기고등학교 운동장","1168010500","1168058000","서울특별시 강남구 영동대로 643(삼성동)","13000","127.057064","37.517460","205044.757287","546443.509822"
"498","1168000000","77","서울특별시","강남구","샘터근린공원","1168010500","1168058000","서울특별시 강남구 삼성동 16-4","550","127.047407","37.515366","204191.113642","546210.621772"
"499","1168000000","84","서울특별시","강남구","못골아래근린공원","1168011200","1168070000","서울특별시 강남구 자곡동 607","7500","127.097670","37.472904","208639.603363","541501.300224"
"500","1168000000","92","서울특별시","강남구","행복공원","1168011100","1168070000","서울특별시 강남구 세곡동 546","1200","127.097122","37.467268","208591.816973","540875.696348"
"501","1168000000","93","서울특별시","강남구","왕북초등학교 운동장","1168011500","1168072000","서울특별시 강남구 광평로31길 74(수서동)","3074","127.086721","37.486065","207669.806137","542961.007829"
"502","1168000000","104","서울특별시","강남구","신사중학교 운동장","1168011000","1168051000","서울특별시 강남구 압구정로 123(압구정동)","7980","127.021293","37.524249","201882.243533","547195.635636"
"503","1168000000","108","서울특별시","강남구","갈매기근린공원","1168011000","1168051000","서울특별시 강남구 압구정동 480","3600","127.034632","37.531868","203061.089289","548041.686590"
"504","1168000000","110","서울특별시","강남구","역삼소나무공원","1168010100","1168064000","서울특별시 강남구 역삼동 836-21","450","127.033699","37.490979","202980.235251","543503.460027"
"505","1168000000","112","서울특별시","강남구","충현공원","1168010100","1168064000","서울특별시 강남구 역삼동 666-2","800","127.036509","37.504759","203228.077358","545032.964218"
"506","1162000000","32","서울특별시","관악구","까치산근린공원","1162010100","1162052500","서울특별시 관악구 봉천동 산66-1","1294","126.966915","37.477783","197073.560778","542038.844932"
"507","1162000000","60","서울특별시","관악구","남강고등학교 운동장","1162010200","1162077500","서울특별시 관악구 난곡로34길 80(신림동)","18963","126.925127","37.472333","193376.844960","541436.140081"
"508","1162000000","69","서울특별시","관악구","호박골어린이공원","1162010200","1162072500","서울특별시 관악구 신림동 1580-22","422","126.923927","37.481988","193271.565099","542507.767693"
"509","1120000000","55","서울특별시","성동구","성수초등학교 운동장","1120011500","1120069000","서울특별시 성동구 아차산로17길 21(성수동2가)","1560","127.063880","37.544070","205645.274954","549397.251367"
"510","1168000000","120","서울특별시","강남구","대청근린공원","1168011400","1168073000","서울특별시 강남구 개포로124길 24(일원동)","2200","127.082539","37.492652","207299.219392","543691.742041"
"511","1168000000","136","서울특별시","강남구","영동고등학교 운동장","1168010400","1168056500","서울특별시 강남구 선릉로 742(청담동)","12272","127.041983","37.520440","203711.353293","546773.495782"
"512","1168000000","137","서울특별시","강남구","청수근린공원","1168010400","1168056500","서울특별시 강남구 청담동 134-13","2200","127.058419","37.523298","205164.129615","547091.509900"
"513","1168000000","138","서울특별시","강남구","청담은행나무공원","1168010400","1168056500","서울특별시 강남구 도산대로67길 15(청담동)","650","127.044038","37.525139","203892.799177","547295.141715"
"514","1162000000","65","서울특별시","관악구","미도어린이공원","1162010200","1162072500","서울특별시 관악구 신림동 675-200","1025","126.915242","37.462838","192501.535546","540383.060244"
"515","1165000000","46","서울특별시","서초구","싸리재공원","1165010600","1165054000","서울특별시 서초구 잠원동 30-10","991","127.018227","37.513346","201611.418332","545985.532976"
"516","1165000000","74","서울특별시","서초구","언남고등학교 운동장","1165010200","1165065200","서울특별시 서초구 동산로13길 35(양재동)","6087","127.043369","37.473046","203836.281574","541513.449085"
"517","1168000000","40","서울특별시","강남구","늘푸른근린공원","1168011400","1168067000","서울특별시 강남구 일원동 690","1500","127.077512","37.489927","206854.946742","543389.030987"
"518","1168000000","67","서울특별시","강남구","봉은초등학교 운동장","1168010500","1168058000","서울특별시 강남구 학동로 610(삼성동)","2928","127.060553","37.520632","205352.951385","546795.765181"
"519","1159000000","43","서울특별시","동작구","보라매공원","1159010900","1159067000","서울특별시 동작구 신대방동 395","80595","126.920052","37.492514","192929.899294","543676.281358"
"520","1159000000","44","서울특별시","동작구","대방공원","1159010800","1159066000","서울특별시 동작구 대방동 23-176","10656","126.927186","37.507173","193562.003867","545302.692664"
"521","1121500000","9","서울특별시","광진구","자양고등학교 운동장","1121510500","1121584000","서울특별시 광진구 뚝섬로37길 28(자양동)","4183","127.072672","37.535233","206423.068385","548417.033020"
"522","1121500000","11","서울특별시","광진구","신자초등학교 운동장","1121510500","1121583000","서울특별시 광진구 뚝섬로46길 64(자양동)","2261","127.075452","37.529990","206669.231179","547835.260035"
"523","1162000000","38","서울특별시","관악구","관악초등학교 운동장","1162010100","1162059500","서울특별시 관악구 청룡4길 49(봉천동)","3124","126.943615","37.480673","195012.860119","542360.630122"
"524","1162000000","71","서울특별시","관악구","쑥고개어린이공원","1162010200","1162072500","서울특별시 관악구 신림동 1564-68","1049","126.940811","37.475862","194764.481647","541826.744547"
"525","1162000000","72","서울특별시","관악구","광신고등학교 운동장","1162010200","1162074500","서울특별시 관악구 광신길 141(신림동)","17577","126.926009","37.464621","193454.232036","540580.064373"
"526","1174000000","47","서울특별시","강동구","두레근린공원","1174010200","1174055000","서울특별시 강동구 고덕동 497","13549","127.152234","37.557975","213450.976373","550949.561871"
"527","1120000000","33","서울특별시","성동구","왕십리광장","1120010700","1120055000","서울특별시 성동구 행당동 192-3","10067","127.037222","37.561572","203288.665105","551338.563472"
"528","1120000000","34","서울특별시","성동구","무학중학교 운동장","1120010700","1120057000","서울특별시 성동구 행당로 120(행당동)","1800","127.032235","37.557362","202848.235738","550871.058401"
"529","1165000000","71","서울특별시","서초구","우솔초등학교 운동장","1165010300","1165065100","서울특별시 서초구 양재대로2길 74(우면동)","1461","127.019437","37.456834","201719.685899","539713.494661"
"530","1165000000","73","서울특별시","서초구","언남중학교 운동장","1165010200","1165065200","서울특별시 서초구 동산로 55(양재동)","3838","127.044262","37.472090","203915.378558","541407.365196"
"531","1138000000","26","서울특별시","은평구","세명컴퓨터고등학교 운동장","1138010300","1138052000","서울특별시 은평구 통일로92가길 33(불광동)","2260","126.923422","37.627514","193240.074544","558659.404683"
"532","1165000000","38","서울특별시","서초구","당골어린이공원","1165010800","1165051000","서울특별시 서초구 효령로68길 49-3 (서초동)","591","127.022663","37.485591","202004.372289","542905.105299"
"533","1165000000","43","서울특별시","서초구","서운중학교 운동장","1165010800","1165052000","서울특별시 서초구 서운로 115(서초동)","13613","127.024789","37.493607","202192.163501","543794.891476"
"534","1117000000","52","서울특별시","용산구","중경고등학교 운동장","1117012900","1117063000","서울특별시 용산구 이촌로84길 34(이촌동)","4518","126.975529","37.517398","197836.606025","546435.375417"
"535","1168000000","81","서울특별시","강남구","풍문고등학교 운동장","1168011200","1168070000","서울특별시 강남구 자곡로 152(자곡동)","2392","127.100907","37.471643","208926.126458","541361.612242"
"536","1168000000","87","서울특별시","강남구","못골공원","1168011200","1168070000","서울특별시 강남구 자곡동 447-23","300","127.100075","37.473622","208852.273450","541581.232913"
"537","1168000000","90","서울특별시","강남구","대왕공원","1168011100","1168070000","서울특별시 강남구 헌릉로590길 33(세곡동)","1000","127.104593","37.462370","209253.315068","540332.890397"
"538","1168000000","101","서울특별시","강남구","신사근린공원","1168011000","1168051000","서울특별시 강남구 압구정동 422","3000","127.021059","37.526444","201861.491037","547439.320927"
"539","1165000000","53","서울특별시","서초구","반포종합운동장","1165010700","1165057000","서울특별시 서초구 신반포로16길 30(반포동)","77499","126.994297","37.500578","199495.695303","544568.340799"
"540","1165000000","69","서울특별시","서초구","뒷벌공원","1165010100","1165062100","서울특별시 서초구 방배중앙로 121(방배동)","4878","126.986854","37.490462","198837.436479","543445.638910"
"541","1117000000","41","서울특별시","용산구","원효초등학교 운동장","1117011500","1117057000","서울특별시 용산구 효창원로13길 38(산천동)","1445","126.951933","37.536039","195751.700841","548505.131456"
"542","1168000000","35","서울특별시","강남구","양전초등학교 운동장","1168010300","1168067000","서울특별시 강남구 개포로 513(개포동)","3500","127.070413","37.490426","206227.078482","543443.841229"
"543","1168000000","49","서울특별시","강남구","논현개나리공원","1168010800","1168052100","서울특별시 강남구 논현로123길 19(논현동)","551","127.029949","37.511333","202647.880594","545762.413243"
"544","1168000000","85","서울특별시","강남구","해찬솔근린공원","1168011200","1168070000","서울특별시 강남구 자곡동 627","1700","127.092624","37.470872","208193.466447","541275.358672"
"545","1168000000","121","서울특별시","강남구","일원까치공원","1168011400","1168067000","서울특별시 강남구 양재대로55길 14-1 (일원동)","500","127.088213","37.492065","207801.086543","543627.115355"
"546","1121500000","18","서울특별시","광진구","성동초등학교 운동장","1121510500","1121583000","서울특별시 광진구 자양로4길 63(자양동)","2779","127.089626","37.532805","207921.786521","548148.836923"
"547","1144000000","52","서울특별시","마포구","쌍룡산어린이공원","1144010100","1144051000","서울특별시 마포구 아현동 768","647","126.950476","37.553007","195623.930633","550388.392140"
"548","1144000000","54","서울특별시","마포구","공덕역어린이공원","1144010200","1144054000","서울특별시 마포구 공덕동 467-1","2435","126.951293","37.545127","195695.693662","549513.783310"
"549","1144000000","61","서울특별시","마포구","이대녹지쉼터","1144010800","1144059000","서울특별시 마포구 대흥동 2-1","767","126.946199","37.556536","195246.228115","550780.327835"
"550","1144000000","64","서울특별시","마포구","경남아너스빌쉼터","1144011100","1144060000","서울특별시 마포구 신수동 456-1","624","126.933657","37.548810","194137.407652","549923.518315"
"551","1144000000","69","서울특별시","마포구","양화어린이공원","1144012200","1144068000","서울특별시 마포구 월드컵로5길 79(합정동)","450","126.908540","37.550458","191918.047855","550108.290974"
"552","1165000000","57","서울특별시","서초구","서래공원","1165010700","1165054000","서울특별시 서초구 반포동 63-6","4512","127.003055","37.501338","200270.113784","544652.644640"
"553","1117000000","44","서울특별시","용산구","효창운동장","1117011900","1117058000","서울특별시 용산구 효창원로 177-15 (효창동)","11722","126.961409","37.543393","196589.536352","549320.878922"
"554","1117000000","51","서울특별시","용산구","용산철도고등학교 운동장","1117012800","1117062500","서울특별시 용산구 서빙고로 24(한강로3가)","4999","126.966548","37.524244","197042.945609","547195.384229"
"555","1117000000","66","서울특별시","용산구","라틴아메리카공원","1117013000","1117065000","서울특별시 용산구 이태원동 258-467","635","126.997139","37.540799","199747.156282","549032.274816"
"556","1117000000","67","서울특별시","용산구","독서당어린이공원","1117013100","1117068500","서울특별시 용산구 한남동 1-32","702","127.012463","37.534492","201101.581378","548332.408988"
"557","1168000000","86","서울특별시","강남구","윗반고개공원","1168011100","1168070000","서울특별시 강남구 세곡동 99-6","500","127.109183","37.465691","209658.975961","540701.934367"
"558","1144000000","78","서울특별시","마포구","가온문화공원","1144012700","1144074000","서울특별시 마포구 상암동 1594","3532","126.887621","37.581834","190073.710041","553592.657644"
"559","1144000000","79","서울특별시","마포구","DMC문화공원","1144012700","1144074000","서울특별시 마포구 상암동 1611","3356","126.892339","37.578017","190489.909222","553168.476382"
"560","1144000000","83","서울특별시","마포구","윗잔다리 어린이공원","1144012100","1144066000","서울특별시 마포구 양화로18안길 21(동교동)","2935","126.926245","37.557213","193483.186592","550856.642107"
