연도,시도,시군구,계약종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
2024,울산광역시,북구,주택용,28291510,28726220,26030642,26279209,24415910,0,0,0,0,0,0,0
2024,울산광역시,북구,일반용,32783978,31975949,28706841,27348548,26079674,0,0,0,0,0,0,0
2024,울산광역시,북구,교육용,2200165,1839482,2237325,1984126,1548042,0,0,0,0,0,0,0
2024,울산광역시,북구,산업용,149410497,129119543,136770482,136962374,135688008,0,0,0,0,0,0,0
2024,울산광역시,북구,농사용,1626839,1693269,1370677,1351471,873647,0,0,0,0,0,0,0
2024,울산광역시,북구,가로등,1549894,1474872,1318587,1268474,1157856,0,0,0,0,0,0,0
2024,울산광역시,북구,심 야,970231,957034,789327,560249,339858,0,0,0,0,0,0,0
2024,울산광역시,북구,합 계,216833114,195786369,197223881,195754451,190102995,0,0,0,0,0,0,0
2024,울산광역시,동구,주택용,19658991,19843835,17975686,18020269,16785504,0,0,0,0,0,0,0
2024,울산광역시,동구,일반용,20942203,20321396,18443867,17636074,16886905,0,0,0,0,0,0,0
2024,울산광역시,동구,교육용,1921300,1551541,1670449,1650173,1316490,0,0,0,0,0,0,0
2024,울산광역시,동구,산업용,97484946,83583800,90314172,83135613,85530447,0,0,0,0,0,0,0
2024,울산광역시,동구,농사용,105064,107361,116325,133156,125104,0,0,0,0,0,0,0
2024,울산광역시,동구,가로등,747959,702546,650220,608419,558290,0,0,0,0,0,0,0
2024,울산광역시,동구,심 야,609773,638855,537121,436872,251172,0,0,0,0,0,0,0
2024,울산광역시,동구,합 계,141470236,126749334,129707840,121620576,121453912,0,0,0,0,0,0,0
2024,울산광역시,중구,주택용,27935760,28097322,25409194,25220619,23373604,0,0,0,0,0,0,0
2024,울산광역시,중구,일반용,30432522,29550201,26445209,25002372,23776030,0,0,0,0,0,0,0
2024,울산광역시,중구,교육용,2051465,1395201,1671318,1637750,1252903,0,0,0,0,0,0,0
2024,울산광역시,중구,산업용,2765900,2562207,2417988,2310871,2233049,0,0,0,0,0,0,0
2024,울산광역시,중구,농사용,292659,288180,258920,249644,231078,0,0,0,0,0,0,0
2024,울산광역시,중구,가로등,1249351,1163605,1088067,1042175,959175,0,0,0,0,0,0,0
2024,울산광역시,중구,심 야,737044,729301,601811,429808,224052,0,0,0,0,0,0,0
2024,울산광역시,중구,합 계,65464701,63786017,57892507,55893239,52049891,0,0,0,0,0,0,0
2024,울산광역시,남구,주택용,41623710,41829950,37927938,38049322,35250286,0,0,0,0,0,0,0
2024,울산광역시,남구,일반용,71134382,69669441,61990989,58123643,54661744,0,0,0,0,0,0,0
2024,울산광역시,남구,교육용,5070229,4040132,4420905,4021369,3491995,0,0,0,0,0,0,0
2024,울산광역시,남구,산업용,1146211418,1133366064,1194364252,1103871944,1203474979,0,0,0,0,0,0,0
2024,울산광역시,남구,농사용,51045,46777,46846,42553,34621,0,0,0,0,0,0,0
2024,울산광역시,남구,가로등,1376645,1310824,1199266,1151707,1051966,0,0,0,0,0,0,0
2024,울산광역시,남구,심 야,2081517,2120984,1826047,1464278,924223,0,0,0,0,0,0,0
2024,울산광역시,남구,합 계,1267548946,1252384172,1301776243,1206724816,1298889814,0,0,0,0,0,0,0
2024,울산광역시,울주군,주택용,29781036,29988302,27281698,27085500,25319065,0,0,0,0,0,0,0
2024,울산광역시,울주군,일반용,48131442,47252522,41980277,39177806,36606999,0,0,0,0,0,0,0
2024,울산광역시,울주군,교육용,9320637,7810586,8180458,7482544,7250095,0,0,0,0,0,0,0
2024,울산광역시,울주군,산업용,890566203,822965808,868086636,869876646,914318413,0,0,0,0,0,0,0
2024,울산광역시,울주군,농사용,6160683,6068762,5259098,4893481,4516880,0,0,0,0,0,0,0
2024,울산광역시,울주군,가로등,2728738,2611783,2509343,2475804,2399154,0,0,0,0,0,0,0
2024,울산광역시,울주군,심 야,5250555,5131245,4298026,3307780,1998017,0,0,0,0,0,0,0
2024,울산광역시,울주군,합 계,991939294,921829008,957595536,954299561,992408623,0,0,0,0,0,0,0
2024,경기도,의정부시,주택용,64726810,64148073,56814222,56673233,52490178,0,0,0,0,0,0,0
2024,경기도,의정부시,일반용,81749782,75716412,64076650,58370156,54623254,0,0,0,0,0,0,0
2024,경기도,의정부시,교육용,6564188,4501899,4734869,3614599,2422077,0,0,0,0,0,0,0
2024,경기도,의정부시,산업용,22687108,20147514,19245842,15277991,16341471,0,0,0,0,0,0,0
2024,경기도,의정부시,농사용,311406,303453,252378,247154,238135,0,0,0,0,0,0,0
2024,경기도,의정부시,가로등,2045263,1994416,1853852,1822456,1676509,0,0,0,0,0,0,0
2024,경기도,의정부시,심 야,1826330,1713315,1341498,991498,660616,0,0,0,0,0,0,0
2024,경기도,의정부시,합 계,179910887,168525082,148319311,136997087,128452240,0,0,0,0,0,0,0
2024,경기도,광명시,주택용,31919283,30793737,28381607,27900408,26541409,0,0,0,0,0,0,0
2024,경기도,광명시,일반용,45633993,42500435,36147527,32734610,30686693,0,0,0,0,0,0,0
2024,경기도,광명시,교육용,2856743,1874345,2119224,1633348,1129793,0,0,0,0,0,0,0
2024,경기도,광명시,산업용,23583672,21075082,20896810,19111282,18781860,0,0,0,0,0,0,0
2024,경기도,광명시,농사용,861544,843294,715157,596961,480348,0,0,0,0,0,0,0
2024,경기도,광명시,가로등,1105726,1065775,979890,971490,924063,0,0,0,0,0,0,0
2024,경기도,광명시,심 야,1449122,1396613,1095467,728649,367805,0,0,0,0,0,0,0
2024,경기도,광명시,합 계,107410083,99549281,90335682,83676748,78911971,0,0,0,0,0,0,0
2024,경기도,평택시,주택용,92933383,92604575,82225647,81917786,76153915,0,0,0,0,0,0,0
2024,경기도,평택시,일반용,192774912,185453414,160970479,147968172,141274262,0,0,0,0,0,0,0
2024,경기도,평택시,교육용,7783964,5641687,5900068,4651783,3235278,0,0,0,0,0,0,0
2024,경기도,평택시,산업용,1471881484,1372934259,1463864885,1419269323,1477833796,0,0,0,0,0,0,0
2024,경기도,평택시,농사용,16481527,16401024,14629156,15256445,18092052,0,0,0,0,0,0,0
2024,경기도,평택시,가로등,4353418,4192927,3723872,3543501,3213206,0,0,0,0,0,0,0
2024,경기도,평택시,심 야,16001906,15470440,11959337,7726820,3858801,0,0,0,0,0,0,0
2024,경기도,평택시,합 계,1802210594,1692698326,1743273444,1680333830,1723661310,0,0,0,0,0,0,0
2024,경기도,동두천시,주택용,12516843,11971364,10796677,10378527,9755912,0,0,0,0,0,0,0
2024,경기도,동두천시,일반용,25350438,24346912,20148448,17813094,16044909,0,0,0,0,0,0,0
2024,경기도,동두천시,교육용,2196192,1623897,1522619,1260938,781975,0,0,0,0,0,0,0
2024,경기도,동두천시,산업용,20625533,19318193,17867970,17489623,15849876,0,0,0,0,0,0,0
2024,경기도,동두천시,농사용,704460,642507,525262,426988,390806,0,0,0,0,0,0,0
2024,경기도,동두천시,가로등,773677,742503,700332,684484,636058,0,0,0,0,0,0,0
2024,경기도,동두천시,심 야,2119089,1992520,1546716,1073798,533035,0,0,0,0,0,0,0
2024,경기도,동두천시,합 계,64286232,60637896,53108024,49127452,43992571,0,0,0,0,0,0,0
2024,경기도,안산시,주택용,89390732,86832747,78744665,77906806,72945879,0,0,0,0,0,0,0
2024,경기도,안산시,일반용,128261101,121029959,104412978,94831485,89267548,0,0,0,0,0,0,0
2024,경기도,안산시,교육용,11514612,9224409,8257681,8352505,5746211,0,0,0,0,0,0,0
2024,경기도,안산시,산업용,491253651,440415430,453496025,437263088,436833492,0,0,0,0,0,0,0
2024,경기도,안산시,농사용,3041980,2911067,2523428,2431225,1759354,0,0,0,0,0,0,0
2024,경기도,안산시,가로등,3049158,2906932,2613845,2511420,2276819,0,0,0,0,0,0,0
2024,경기도,안산시,심 야,4087644,4095579,3271262,2354350,1229164,0,0,0,0,0,0,0
2024,경기도,안산시,합 계,730598878,667416123,653319884,625650879,610058467,0,0,0,0,0,0,0
2024,경기도,과천시,주택용,11870738,11542905,10415766,10462399,9935326,0,0,0,0,0,0,0
2024,경기도,과천시,일반용,27796178,27015524,23759052,21617487,20308459,0,0,0,0,0,0,0
2024,경기도,과천시,교육용,1830632,1486788,1339854,1082978,883247,0,0,0,0,0,0,0
2024,경기도,과천시,산업용,4296464,4114787,3984854,3995130,4012857,0,0,0,0,0,0,0
2024,경기도,과천시,농사용,963707,908585,721183,588507,433699,0,0,0,0,0,0,0
2024,경기도,과천시,가로등,599457,553097,491536,490743,442791,0,0,0,0,0,0,0
2024,경기도,과천시,심 야,284416,297836,282156,368530,534726,0,0,0,0,0,0,0
2024,경기도,과천시,합 계,47641592,45919522,40994401,38605774,36551105,0,0,0,0,0,0,0
2024,경기도,구리시,주택용,25813900,24916664,22780552,22124512,21114218,0,0,0,0,0,0,0
2024,경기도,구리시,일반용,39031853,36534725,31097087,28014291,26798228,0,0,0,0,0,0,0
2024,경기도,구리시,교육용,1774571,1335158,1389604,1148941,776469,0,0,0,0,0,0,0
2024,경기도,구리시,산업용,10920181,10075248,9892060,9526753,9645383,0,0,0,0,0,0,0
2024,경기도,구리시,농사용,555073,528447,409580,373779,372611,0,0,0,0,0,0,0
2024,경기도,구리시,가로등,952598,908144,838014,809169,748435,0,0,0,0,0,0,0
2024,경기도,구리시,심 야,305644,300520,235584,202347,119621,0,0,0,0,0,0,0
2024,경기도,구리시,합 계,79353820,74598906,66642481,62199792,59574965,0,0,0,0,0,0,0
2024,경기도,오산시,주택용,35763335,34840601,31266564,31092074,29395657,0,0,0,0,0,0,0
2024,경기도,오산시,일반용,50252737,48216092,41496778,38090301,36218618,0,0,0,0,0,0,0
2024,경기도,오산시,교육용,4196933,3192987,3162058,2501498,1616114,0,0,0,0,0,0,0
2024,경기도,오산시,산업용,50108716,46357361,46893947,43713095,45590557,0,0,0,0,0,0,0
2024,경기도,오산시,농사용,755530,712199,568466,412565,344426,0,0,0,0,0,0,0
2024,경기도,오산시,가로등,1027015,991160,899781,874601,785017,0,0,0,0,0,0,0
2024,경기도,오산시,심 야,1700156,1672025,1307117,1022169,603269,0,0,0,0,0,0,0
2024,경기도,오산시,합 계,143804422,135982425,125594711,117706303,114553658,0,0,0,0,0,0,0
2024,경기도,군포시,주택용,34835311,34335098,30877927,30833702,28389279,0,0,0,0,0,0,0
2024,경기도,군포시,일반용,47892155,45039137,38694554,35446245,33307554,0,0,0,0,0,0,0
2024,경기도,군포시,교육용,3211593,2361041,2250280,2027724,1263092,0,0,0,0,0,0,0
2024,경기도,군포시,산업용,53854607,49339955,46859600,43171685,42336531,0,0,0,0,0,0,0
2024,경기도,군포시,농사용,258473,237965,206298,171907,160476,0,0,0,0,0,0,0
2024,경기도,군포시,가로등,944301,921993,841652,834593,768619,0,0,0,0,0,0,0
2024,경기도,군포시,심 야,510018,481044,383240,248903,140555,0,0,0,0,0,0,0
2024,경기도,군포시,합 계,141506458,132716233,120113551,112734759,106366106,0,0,0,0,0,0,0
2024,경기도,의왕시,주택용,21752073,21426643,19263377,19119533,17712667,0,0,0,0,0,0,0
2024,경기도,의왕시,일반용,44808888,41346698,38266279,35099528,34607819,0,0,0,0,0,0,0
2024,경기도,의왕시,교육용,2329235,1802051,1861286,1447099,1064194,0,0,0,0,0,0,0
2024,경기도,의왕시,산업용,13648441,13339695,12454291,11629452,11270247,0,0,0,0,0,0,0
2024,경기도,의왕시,농사용,1131315,1041455,818538,672175,595429,0,0,0,0,0,0,0
2024,경기도,의왕시,가로등,1201024,1178067,1072648,1072138,1018890,0,0,0,0,0,0,0
2024,경기도,의왕시,심 야,1175428,1200293,986811,787278,321027,0,0,0,0,0,0,0
2024,경기도,의왕시,합 계,86046404,81334902,74723230,69827203,66590273,0,0,0,0,0,0,0
2024,경기도,시흥시,주택용,76683507,75071655,67505148,67333011,63104446,0,0,0,0,0,0,0
2024,경기도,시흥시,일반용,110375823,102806933,89041682,81090952,76889030,0,0,0,0,0,0,0
2024,경기도,시흥시,교육용,6831016,5694582,6279951,4576149,4147487,0,0,0,0,0,0,0
2024,경기도,시흥시,산업용,268016928,244433134,241540851,233399316,220763787,0,0,0,0,0,0,0
2024,경기도,시흥시,농사용,2294301,2261118,1775524,1576507,1405798,0,0,0,0,0,0,0
2024,경기도,시흥시,가로등,3142747,2991207,2642234,2520856,2243727,0,0,0,0,0,0,0
2024,경기도,시흥시,심 야,3356079,3263249,2567228,1754366,853986,0,0,0,0,0,0,0
2024,경기도,시흥시,합 계,470700401,436521878,411352618,392251157,369408261,0,0,0,0,0,0,0
2024,경기도,남양주시,주택용,104238914,102726743,91484933,90399794,83902312,0,0,0,0,0,0,0
2024,경기도,남양주시,일반용,130478320,124890988,104557876,95086459,86965391,0,0,0,0,0,0,0
2024,경기도,남양주시,교육용,9472867,6655178,6483697,5986379,3662812,0,0,0,0,0,0,0
2024,경기도,남양주시,산업용,90342078,86352295,79532909,76554481,71787292,0,0,0,0,0,0,0
2024,경기도,남양주시,농사용,6056587,5747191,4573567,3822377,3313358,0,0,0,0,0,0,0
2024,경기도,남양주시,가로등,4630939,4426027,4255333,4168734,3896716,0,0,0,0,0,0,0
2024,경기도,남양주시,심 야,10157920,9676421,7505891,5214821,2600699,0,0,0,0,0,0,0
2024,경기도,남양주시,합 계,355377625,340474843,298394206,281233045,256128580,0,0,0,0,0,0,0
2024,경기도,하남시,주택용,49295310,48353699,43257466,43390277,41548857,0,0,0,0,0,0,0
2024,경기도,하남시,일반용,71827143,66206473,58384848,55011368,54468167,0,0,0,0,0,0,0
2024,경기도,하남시,교육용,2841549,2111405,2111167,1680322,1127610,0,0,0,0,0,0,0
2024,경기도,하남시,산업용,47124408,44050715,43726612,44583642,44420320,0,0,0,0,0,0,0
2024,경기도,하남시,농사용,2718567,2515747,1964046,1685539,1402906,0,0,0,0,0,0,0
2024,경기도,하남시,가로등,1766567,1700570,1558948,1545735,1429405,0,0,0,0,0,0,0
2024,경기도,하남시,심 야,2550823,2430062,1857771,1624866,1260297,0,0,0,0,0,0,0
2024,경기도,하남시,합 계,178124367,167368671,152860858,149521749,145657562,0,0,0,0,0,0,0
2024,경기도,양주시,주택용,41741823,40569806,37068155,35991667,33781161,0,0,0,0,0,0,0
2024,경기도,양주시,일반용,67834135,63724799,53398372,47762073,43634363,0,0,0,0,0,0,0
2024,경기도,양주시,교육용,4425801,3358368,3412220,2551442,1803694,0,0,0,0,0,0,0
2024,경기도,양주시,산업용,104371338,99384242,94250660,92013183,82969051,0,0,0,0,0,0,0
2024,경기도,양주시,농사용,10056002,9470945,7747739,6470068,5228316,0,0,0,0,0,0,0
2024,경기도,양주시,가로등,2679073,2557686,2413822,2333222,2208110,0,0,0,0,0,0,0
2024,경기도,양주시,심 야,10674440,10385987,8022401,5732397,2836336,0,0,0,0,0,0,0
2024,경기도,양주시,합 계,241782612,229451833,206313369,192854052,172461031,0,0,0,0,0,0,0
2024,경기도,여주시,주택용,16887777,16279839,14165316,13570943,12453365,0,0,0,0,0,0,0
2024,경기도,여주시,일반용,43022081,40441422,35247457,30988227,29339162,0,0,0,0,0,0,0
2024,경기도,여주시,교육용,2829196,2187071,1982396,1766543,1149287,0,0,0,0,0,0,0
2024,경기도,여주시,산업용,49250259,47188826,45500752,45965684,46721333,0,0,0,0,0,0,0
2024,경기도,여주시,농사용,23119586,22424740,18995846,16744207,16679659,0,0,0,0,0,0,0
2024,경기도,여주시,가로등,1345358,1318351,1247306,1257362,1195953,0,0,0,0,0,0,0
2024,경기도,여주시,심 야,20672207,19671833,15332074,10917394,5331660,0,0,0,0,0,0,0
2024,경기도,여주시,합 계,157126464,149512082,132471147,121210360,112870419,0,0,0,0,0,0,0
2024,경기도,화성시,주택용,144469575,143193357,128914899,127755865,119440846,0,0,0,0,0,0,0
2024,경기도,화성시,일반용,283094728,270507589,244318609,231469774,225753600,0,0,0,0,0,0,0
2024,경기도,화성시,교육용,13322062,10255072,10452903,8220053,6096279,0,0,0,0,0,0,0
2024,경기도,화성시,산업용,1384623093,1307959973,1311519782,1275764568,1269000564,0,0,0,0,0,0,0
2024,경기도,화성시,농사용,26386716,25877201,22525701,20410238,19079598,0,0,0,0,0,0,0
2024,경기도,화성시,가로등,7927905,7557343,7034065,6829585,6281363,0,0,0,0,0,0,0
2024,경기도,화성시,심 야,25081127,24783454,19670371,14289144,7629364,0,0,0,0,0,0,0
2024,경기도,화성시,합 계,1884905206,1790133989,1744436330,1684739227,1653281614,0,0,0,0,0,0,0
2024,경기도,파주시,주택용,73279912,70204637,64673341,61841618,59128258,0,0,0,0,0,0,0
2024,경기도,파주시,일반용,135441869,132539500,110800663,99783289,89954337,0,0,0,0,0,0,0
2024,경기도,파주시,교육용,7748179,5622866,5437516,4919286,3142260,0,0,0,0,0,0,0
2024,경기도,파주시,산업용,563757651,537855923,542175471,529628935,535260073,0,0,0,0,0,0,0
2024,경기도,파주시,농사용,19560479,18798910,15452972,14226509,15720623,0,0,0,0,0,0,0
2024,경기도,파주시,가로등,3441644,3279713,3037510,2854547,2708658,0,0,0,0,0,0,0
2024,경기도,파주시,심 야,17045365,16970617,13268375,9810069,4747464,0,0,0,0,0,0,0
2024,경기도,파주시,합 계,820275099,785272166,754845848,723064253,710661673,0,0,0,0,0,0,0
2024,경기도,광주시,주택용,55803721,55717360,49592609,49117921,44996040,0,0,0,0,0,0,0
2024,경기도,광주시,일반용,93237514,88133142,73889068,66664258,60682792,0,0,0,0,0,0,0
2024,경기도,광주시,교육용,4108257,3069400,3059005,2619686,1682369,0,0,0,0,0,0,0
2024,경기도,광주시,산업용,109221041,105428483,93338679,88905076,80458155,0,0,0,0,0,0,0
2024,경기도,광주시,농사용,8217396,7705417,6411483,5526836,5067369,0,0,0,0,0,0,0
2024,경기도,광주시,가로등,2494008,2404339,2359980,2379082,2332913,0,0,0,0,0,0,0
2024,경기도,광주시,심 야,15192804,14273124,11089769,7484477,3979371,0,0,0,0,0,0,0
2024,경기도,광주시,합 계,288274741,276731265,239740593,222697336,199199009,0,0,0,0,0,0,0
2024,경기도,연천군,주택용,6021286,5763188,4951247,4596102,4219394,0,0,0,0,0,0,0
2024,경기도,연천군,일반용,19951694,18758335,15461663,13049504,11382082,0,0,0,0,0,0,0
2024,경기도,연천군,교육용,962479,763962,676837,536637,372733,0,0,0,0,0,0,0
2024,경기도,연천군,산업용,19263735,18559765,18061240,17645270,17064128,0,0,0,0,0,0,0
2024,경기도,연천군,농사용,8873809,8600536,7532667,7106798,8123957,0,0,0,0,0,0,0
2024,경기도,연천군,가로등,601488,572137,528621,492445,454070,0,0,0,0,0,0,0
2024,경기도,연천군,심 야,9342575,8914854,6966192,4827802,2367477,0,0,0,0,0,0,0
2024,경기도,연천군,합 계,65017066,61932777,54178467,48254558,43983841,0,0,0,0,0,0,0
2024,경기도,포천시,주택용,20308724,19519295,16787726,16118460,14729289,0,0,0,0,0,0,0
2024,경기도,포천시,일반용,63273191,61151999,50947877,45216638,39374343,0,0,0,0,0,0,0
2024,경기도,포천시,교육용,4328339,3383106,3207141,2811281,1792479,0,0,0,0,0,0,0
2024,경기도,포천시,산업용,148780792,154578697,129593927,136405443,119411555,0,0,0,0,0,0,0
2024,경기도,포천시,농사용,22181286,21849513,18382763,16838780,15731365,0,0,0,0,0,0,0
2024,경기도,포천시,가로등,1730042,1590285,1491794,1452782,1358323,0,0,0,0,0,0,0
2024,경기도,포천시,심 야,24468675,23646865,18452105,13088918,6309269,0,0,0,0,0,0,0
2024,경기도,포천시,합 계,285071049,285719760,238863333,231932302,198706623,0,0,0,0,0,0,0
2024,경기도,가평군,주택용,9679411,9073235,8001036,7522970,6968841,0,0,0,0,0,0,0
2024,경기도,가평군,일반용,45130923,41770704,35870862,29437750,25858843,0,0,0,0,0,0,0
2024,경기도,가평군,교육용,1633805,1232858,1289928,998915,748838,0,0,0,0,0,0,0
2024,경기도,가평군,산업용,8922209,8482833,7896750,7512856,7018694,0,0,0,0,0,0,0
2024,경기도,가평군,농사용,3412726,3356477,2927087,2690473,2379646,0,0,0,0,0,0,0
2024,경기도,가평군,가로등,817983,773959,802279,771322,749526,0,0,0,0,0,0,0
2024,경기도,가평군,심 야,13804812,13169181,10387825,7444101,3975714,0,0,0,0,0,0,0
2024,경기도,가평군,합 계,83401869,77859247,67175767,56378387,47700102,0,0,0,0,0,0,0
2024,경기도,양평군,주택용,19946808,19030341,16322740,15431587,13767029,0,0,0,0,0,0,0
2024,경기도,양평군,일반용,36989061,35458829,29230336,25502321,21775775,0,0,0,0,0,0,0
2024,경기도,양평군,교육용,2340280,1825339,1558275,1358034,816535,0,0,0,0,0,0,0
2024,경기도,양평군,산업용,12274318,11122960,10451306,9708999,9537869,0,0,0,0,0,0,0
2024,경기도,양평군,농사용,11581096,10969034,9866343,8842823,8633017,0,0,0,0,0,0,0
2024,경기도,양평군,가로등,1393301,1333042,1291096,1285572,1236547,0,0,0,0,0,0,0
2024,경기도,양평군,심 야,32325823,30714498,23909056,17063937,8679618,0,0,0,0,0,0,0
2024,경기도,양평군,합 계,116850687,110454043,92629152,79193273,64446390,0,0,0,0,0,0,0
2024,경기도,이천시,주택용,31195854,30697809,26945417,26369888,24213533,0,0,0,0,0,0,0
2024,경기도,이천시,일반용,98202567,91806456,81577592,73520479,69772062,0,0,0,0,0,0,0
2024,경기도,이천시,교육용,4787486,3367828,3179626,3034289,1861405,0,0,0,0,0,0,0
2024,경기도,이천시,산업용,314393975,292753224,604020868,305429951,366878917,0,0,0,0,0,0,0
2024,경기도,이천시,농사용,30817965,29546199,25132558,21074008,18490387,0,0,0,0,0,0,0
2024,경기도,이천시,가로등,1075877,1032658,966943,913485,832482,0,0,0,0,0,0,0
2024,경기도,이천시,심 야,22357549,21292244,16804387,11535943,5571636,0,0,0,0,0,0,0
2024,경기도,이천시,합 계,502831273,470496418,758627391,441878043,487620422,0,0,0,0,0,0,0
2024,경기도,용인시,주택용,153365029,151490834,135522091,135375381,125455823,0,0,0,0,0,0,0
2024,경기도,용인시,일반용,306185911,285100761,255741734,236128299,229691618,0,0,0,0,0,0,0
2024,경기도,용인시,교육용,22955958,17414706,18072943,14847023,11821477,0,0,0,0,0,0,0
2024,경기도,용인시,산업용,470734852,442363665,456368315,450028638,458114445,0,0,0,0,0,0,0
2024,경기도,용인시,농사용,20147964,19376209,15380461,12085040,9292370,0,0,0,0,0,0,0
2024,경기도,용인시,가로등,6006970,5782888,5386842,5277763,4919486,0,0,0,0,0,0,0
2024,경기도,용인시,심 야,22321371,21774713,17023835,12294751,6743714,0,0,0,0,0,0,0
2024,경기도,용인시,합 계,1001718055,943303776,903496221,866036895,846038933,0,0,0,0,0,0,0
2024,경기도,안성시,주택용,28844422,28267021,25144703,24652087,22789328,0,0,0,0,0,0,0
2024,경기도,안성시,일반용,75687437,71742714,62975530,57655824,53220830,0,0,0,0,0,0,0
2024,경기도,안성시,교육용,6861665,5217292,5499749,4394340,3634987,0,0,0,0,0,0,0
2024,경기도,안성시,산업용,189024633,176345040,171556245,170730929,168850455,0,0,0,0,0,0,0
2024,경기도,안성시,농사용,27986264,28075638,24341182,21751287,19299594,0,0,0,0,0,0,0
2024,경기도,안성시,가로등,1792439,1727389,1607992,1532901,1445728,0,0,0,0,0,0,0
2024,경기도,안성시,심 야,21174309,20762413,16456645,12084335,6024803,0,0,0,0,0,0,0
2024,경기도,안성시,합 계,351371169,332137507,307582046,292801703,275265725,0,0,0,0,0,0,0
2024,경기도,김포시,주택용,72716795,72738605,64290264,64400538,59006531,0,0,0,0,0,0,0
2024,경기도,김포시,일반용,116094038,109441339,94590958,85750403,81406913,0,0,0,0,0,0,0
2024,경기도,김포시,교육용,4982227,3967656,4610025,3013489,2648922,0,0,0,0,0,0,0
2024,경기도,김포시,산업용,215332746,211522187,191933214,178236457,160389199,0,0,0,0,0,0,0
2024,경기도,김포시,농사용,10313325,10006002,8582099,9095706,10348470,0,0,0,0,0,0,0
2024,경기도,김포시,가로등,3256147,3146598,2824229,2697712,2457923,0,0,0,0,0,0,0
2024,경기도,김포시,심 야,11775551,11386193,8783462,5912804,2838544,0,0,0,0,0,0,0
2024,경기도,김포시,합 계,434470829,422208580,375614251,349107109,319096502,0,0,0,0,0,0,0
2024,경기도,부천시,주택용,108259287,104463244,95483263,93162230,87678903,0,0,0,0,0,0,0
2024,경기도,부천시,일반용,141063692,131532888,113383097,104257522,100202224,0,0,0,0,0,0,0
2024,경기도,부천시,교육용,10375644,7554639,8352726,6090845,4897518,0,0,0,0,0,0,0
2024,경기도,부천시,산업용,149194288,138952927,133760339,128174432,122101342,0,0,0,0,0,0,0
2024,경기도,부천시,농사용,399125,411469,319258,290629,249491,0,0,0,0,0,0,0
2024,경기도,부천시,가로등,2369521,2229724,2006476,1897582,1731043,0,0,0,0,0,0,0
2024,경기도,부천시,심 야,1349231,1314067,1017265,804663,986074,0,0,0,0,0,0,0
2024,경기도,부천시,합 계,413010788,386458958,354322424,334677903,317846595,0,0,0,0,0,0,0
2024,경기도,성남시,주택용,130517840,126091296,114832227,113130952,106853388,0,0,0,0,0,0,0
2024,경기도,성남시,일반용,291053513,265784910,249812575,236719923,240191780,0,0,0,0,0,0,0
2024,경기도,성남시,교육용,14062938,10670226,11124392,8829524,7097234,0,0,0,0,0,0,0
2024,경기도,성남시,산업용,75448880,66416150,69494377,65605482,69044296,0,0,0,0,0,0,0
2024,경기도,성남시,농사용,1980299,1907133,1373842,892928,497407,0,0,0,0,0,0,0
2024,경기도,성남시,가로등,6063070,5835546,5436959,5328176,5077334,0,0,0,0,0,0,0
2024,경기도,성남시,심 야,2514891,2318390,2002837,2008701,2994622,0,0,0,0,0,0,0
2024,경기도,성남시,합 계,521641431,479023651,454077209,432515686,431756061,0,0,0,0,0,0,0
2024,경기도,수원시,주택용,171420336,166631022,151312059,149842802,141971188,0,0,0,0,0,0,0
2024,경기도,수원시,일반용,311202395,288784228,264008327,247054509,246610817,0,0,0,0,0,0,0
2024,경기도,수원시,교육용,26298552,21126651,22127854,18490098,16701253,0,0,0,0,0,0,0
2024,경기도,수원시,산업용,59090564,55843743,54662106,52055814,53511228,0,0,0,0,0,0,0
2024,경기도,수원시,농사용,940133,884614,711554,571978,518574,0,0,0,0,0,0,0
2024,경기도,수원시,가로등,4926964,4735306,4273876,4187818,3776475,0,0,0,0,0,0,0
2024,경기도,수원시,심 야,4697089,4477757,3500334,2656517,1825701,0,0,0,0,0,0,0
2024,경기도,수원시,합 계,578576033,542483321,500596110,474859536,464915236,0,0,0,0,0,0,0
2024,경기도,안양시,주택용,74572737,73551026,66385725,65876910,61853499,0,0,0,0,0,0,0
2024,경기도,안양시,일반용,161899409,149165614,139046287,130735914,132245598,0,0,0,0,0,0,0
2024,경기도,안양시,교육용,8057050,5875019,5867739,5151309,3705198,0,0,0,0,0,0,0
2024,경기도,안양시,산업용,42192408,37252298,35217441,33144291,32281721,0,0,0,0,0,0,0
2024,경기도,안양시,농사용,95624,82259,67832,52513,40145,0,0,0,0,0,0,0
2024,경기도,안양시,가로등,1898499,1871348,1731248,1749703,1652391,0,0,0,0,0,0,0
2024,경기도,안양시,심 야,1012331,1009587,836508,713713,547826,0,0,0,0,0,0,0
2024,경기도,안양시,합 계,289728058,268807151,249152780,237424353,232326378,0,0,0,0,0,0,0
2024,경기도,고양시,주택용,141596254,135478659,125368363,121230249,115488257,0,0,0,0,0,0,0
2024,경기도,고양시,일반용,226989758,218633701,184451400,170461512,162094107,0,0,0,0,0,0,0
2024,경기도,고양시,교육용,13114090,9894183,9337013,8913233,6247860,0,0,0,0,0,0,0
2024,경기도,고양시,산업용,75420991,72194963,64040276,61060771,55940001,0,0,0,0,0,0,0
2024,경기도,고양시,농사용,24419453,23638479,17973570,13049696,8399953,0,0,0,0,0,0,0
